ID,Name_KR,Name_EN,Category,Sub_Category,Desc_KR,Desc_EN,Atlas_Name,Atk_Power,Stamina_Restore,Part_Type,Update_Cycle,Associated_Ability,Job_Unlock_ID
fd_bakery_chocolate_bread,초콜릿 빵,Chocolate Bread,Consumable,Bakery,,,food.png,,,,,,
fd_bakery_chocolate_cake,초콜릿 케이크,Chocolate Cake,Consumable,Bakery,,,food.png,,,,,,
fd_bakery_strawberry_frosted_cake,딸기 프로스팅 케이크,Strawberry Frosted Cake,Consumable,Bakery,,,food.png,,,,,,
fd_bakery_tart,타르트,Tart,Consumable,Bakery,,,food.png,,,,,,
fd_soup_green_cream,녹색 크림 수프,Green Cream,Consumable,Soup,,,food.png,,,,,,
fd_soup_pumpkin_cream,호박 크림 수프,Pumpkin Cream,Consumable,Soup,,,food.png,,,,,,
fd_soup_eggplant_cream,가지 크림 수프,Eggplant Cream,Consumable,Soup,,,food.png,,,,,,
fd_soup_beet_soup,비트 수프,Beet Soup,Consumable,Soup,,,food.png,,,,,,
fd_soup_tomato_soup,토마토 수프,Tomato Soup,Consumable,Soup,,,food.png,,,,,,
fd_soup_potato_cream,감자 크림 수프,Potato Cream,Consumable,Soup,,,food.png,,,,,,
fd_soup_radish_soup,무 수프,Radish Soup,Consumable,Soup,,,food.png,,,,,,
fd_soup_miso_soup,미소 장국,Miso Soup,Consumable,Soup,,,food.png,,,,,,
fd_sauce_tomato,토마토 소스,Tomato Sauce,Consumable,Sauce,,,food.png,,,,,,
fd_side_fries,감자튀김,Fries,Consumable,Side,,,food.png,,,,,,
fd_side_baked_potato,구운 감자,Baked Potato,Consumable,Side,,,food.png,,,,,,
fd_drink_coffee,커피,Coffee,Consumable,Drink,,,food.png,,,,,,
fd_dessert_ice_cream,아이스크림,Ice Cream,Consumable,Dessert,,,food.png,,,,,,
fd_ingredient_pepperoni,페퍼로니,Pepperoni,Consumable,Ingredient,,,food.png,,,,,,
fd_ingredient_raw_pasta,생 파스타,Raw Pasta,Consumable,Ingredient,,,food.png,,,,,,
raw_ins_fly_black,검은색 파리,Black Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_red,빨간색 파리,Red Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_orange,주황색 파리,Orange Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_yellow,노란색 파리,Yellow Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_green,초록색 파리,Green Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_blue,파란색 파리,Blue Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_purple,보라색 파리,Purple Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_neon_yellow,네온 노란색 파리,Neon Yellow Fly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_fly_neon_green,네온 초록색 파리,Neon Green Fly,Raw,Insect,,,bugs.png,,,,,,
proc_alch_fly_wing_black,검은색 파리 날개,Black Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_red,빨간색 파리 날개,Red Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_orange,주황색 파리 날개,Orange Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_yellow,노란색 파리 날개,Yellow Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_green,초록색 파리 날개,Green Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_blue,파란색 파리 날개,Blue Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_purple,보라색 파리 날개,Purple Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_neon_yellow,네온 노란색 파리 날개,Neon Yellow Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_wing_neon_green,네온 초록색 파리 날개,Neon Green Fly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_black,검은색 파리 허물,Black Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_red,빨간색 파리 허물,Red Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_orange,주황색 파리 허물,Orange Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_yellow,노란색 파리 허물,Yellow Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_green,초록색 파리 허물,Green Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_blue,파란색 파리 허물,Blue Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_purple,보라색 파리 허물,Purple Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_neon_yellow,네온 노란색 파리 허물,Neon Yellow Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_shl_neon_green,네온 초록색 파리 허물,Neon Green Fly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_black,검은색 파리의 정수,Black Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_red,빨간색 파리의 정수,Red Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_orange,주황색 파리의 정수,Orange Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_yellow,노란색 파리의 정수,Yellow Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_green,초록색 파리의 정수,Green Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_blue,파란색 파리의 정수,Blue Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_purple,보라색 파리의 정수,Purple Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_neon_yellow,네온 노란색 파리의 정수,Neon Yellow Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_fly_ess_neon_green,네온 초록색 파리의 정수,Neon Green Fly Essence,Processed,Alchemy,,,bugs.png,,,,,,
raw_ins_moth_black,검은색 나방,Black Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_red,빨간색 나방,Red Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_orange,주황색 나방,Orange Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_yellow,노란색 나방,Yellow Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_green,초록색 나방,Green Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_blue,파란색 나방,Blue Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_purple,보라색 나방,Purple Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_neon_yellow,네온 노란색 나방,Neon Yellow Moth,Raw,Insect,,,bugs.png,,,,,,
raw_ins_moth_neon_green,네온 초록색 나방,Neon Green Moth,Raw,Insect,,,bugs.png,,,,,,
proc_alch_moth_wing_black,검은색 나방 날개,Black Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_red,빨간색 나방 날개,Red Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_orange,주황색 나방 날개,Orange Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_yellow,노란색 나방 날개,Yellow Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_green,초록색 나방 날개,Green Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_blue,파란색 나방 날개,Blue Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_purple,보라색 나방 날개,Purple Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_neon_yellow,네온 노란색 나방 날개,Neon Yellow Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_wing_neon_green,네온 초록색 나방 날개,Neon Green Moth Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_black,검은색 나방 허물,Black Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_red,빨간색 나방 허물,Red Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_orange,주황색 나방 허물,Orange Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_yellow,노란색 나방 허물,Yellow Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_green,초록색 나방 허물,Green Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_blue,파란색 나방 허물,Blue Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_purple,보라색 나방 허물,Purple Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_neon_yellow,네온 노란색 나방 허물,Neon Yellow Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_shl_neon_green,네온 초록색 나방 허물,Neon Green Moth Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_black,검은색 나방의 정수,Black Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_red,빨간색 나방의 정수,Red Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_orange,주황색 나방의 정수,Orange Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_yellow,노란색 나방의 정수,Yellow Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_green,초록색 나방의 정수,Green Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_blue,파란색 나방의 정수,Blue Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_purple,보라색 나방의 정수,Purple Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_neon_yellow,네온 노란색 나방의 정수,Neon Yellow Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_moth_ess_neon_green,네온 초록색 나방의 정수,Neon Green Moth Essence,Processed,Alchemy,,,bugs.png,,,,,,
raw_ins_but_black,검은색 나비,Black Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_red,빨간색 나비,Red Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_orange,주황색 나비,Orange Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_yellow,노란색 나비,Yellow Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_green,초록색 나비,Green Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_blue,파란색 나비,Blue Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_purple,보라색 나비,Purple Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_neon_yellow,네온 노란색 나비,Neon Yellow Butterfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_but_neon_green,네온 초록색 나비,Neon Green Butterfly,Raw,Insect,,,bugs.png,,,,,,
proc_alch_but_wing_black,검은색 나비 날개,Black Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_red,빨간색 나비 날개,Red Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_orange,주황색 나비 날개,Orange Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_yellow,노란색 나비 날개,Yellow Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_green,초록색 나비 날개,Green Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_blue,파란색 나비 날개,Blue Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_purple,보라색 나비 날개,Purple Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_neon_yellow,네온 노란색 나비 날개,Neon Yellow Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_wing_neon_green,네온 초록색 나비 날개,Neon Green Butterfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_black,검은색 나비 허물,Black Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_red,빨간색 나비 허물,Red Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_orange,주황색 나비 허물,Orange Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_yellow,노란색 나비 허물,Yellow Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_green,초록색 나비 허물,Green Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_blue,파란색 나비 허물,Blue Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_purple,보라색 나비 허물,Purple Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_neon_yellow,네온 노란색 나비 허물,Neon Yellow Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_shl_neon_green,네온 초록색 나비 허물,Neon Green Butterfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_black,검은색 나비의 정수,Black Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_red,빨간색 나비의 정수,Red Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_orange,주황색 나비의 정수,Orange Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_yellow,노란색 나비의 정수,Yellow Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_green,초록색 나비의 정수,Green Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_blue,파란색 나비의 정수,Blue Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_purple,보라색 나비의 정수,Purple Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_neon_yellow,네온 노란색 나비의 정수,Neon Yellow Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_neon_green,네온 초록색 나비의 정수,Neon Green Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
raw_ins_lfl_black,검은색 장수파리,Black Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_red,빨간색 장수파리,Red Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_orange,주황색 장수파리,Orange Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_yellow,노란색 장수파리,Yellow Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_green,초록색 장수파리,Green Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_blue,파란색 장수파리,Blue Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_purple,보라색 장수파리,Purple Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_neon_yellow,네온 노란색 장수파리,Neon Yellow Longfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_lfl_neon_green,네온 초록색 장수파리,Neon Green Longfly,Raw,Insect,,,bugs.png,,,,,,
proc_alch_lfl_wing_black,검은색 장수파리 날개,Black Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_red,빨간색 장수파리 날개,Red Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_orange,주황색 장수파리 날개,Orange Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_yellow,노란색 장수파리 날개,Yellow Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_green,초록색 장수파리 날개,Green Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_blue,파란색 장수파리 날개,Blue Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_purple,보라색 장수파리 날개,Purple Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_neon_yellow,네온 노란색 장수파리 날개,Neon Yellow Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_wing_neon_green,네온 초록색 장수파리 날개,Neon Green Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_black,검은색 장수파리 허물,Black Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_red,빨간색 장수파리 허물,Red Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_orange,주황색 장수파리 허물,Orange Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_yellow,노란색 장수파리 허물,Yellow Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_green,초록색 장수파리 허물,Green Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_blue,파란색 장수파리 허물,Blue Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_purple,보라색 장수파리 허물,Purple Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_neon_yellow,네온 노란색 장수파리 허물,Neon Yellow Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_neon_green,네온 초록색 장수파리 허물,Neon Green Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_black,검은색 장수파리의 정수,Black Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_red,빨간색 장수파리의 정수,Red Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_orange,주황색 장수파리의 정수,Orange Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_yellow,노란색 장수파리의 정수,Yellow Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_green,초록색 장수파리의 정수,Green Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_blue,파란색 장수파리의 정수,Blue Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_purple,보라색 장수파리의 정수,Purple Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_neon_yellow,네온 노란색 장수파리의 정수,Neon Yellow Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_neon_green,네온 초록색 장수파리의 정수,Neon Green Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
raw_ins_dfl_black,검은색 잠자리,Black Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_red,빨간색 잠자리,Red Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_orange,주황색 잠자리,Orange Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_yellow,노란색 잠자리,Yellow Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_green,초록색 잠자리,Green Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_blue,파란색 잠자리,Blue Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_purple,보라색 잠자리,Purple Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_neon_yellow,네온 노란색 잠자리,Neon Yellow Dragonfly,Raw,Insect,,,bugs.png,,,,,,
raw_ins_dfl_neon_green,네온 초록색 잠자리,Neon Green Dragonfly,Raw,Insect,,,bugs.png,,,,,,
proc_alch_dfl_wing_black,검은색 잠자리 날개,Black Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_red,빨간색 잠자리 날개,Red Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_orange,주황색 잠자리 날개,Orange Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_yellow,노란색 잠자리 날개,Yellow Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_green,초록색 잠자리 날개,Green Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_blue,파란색 잠자리 날개,Blue Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_purple,보라색 잠자리 날개,Purple Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_neon_yellow,네온 노란색 잠자리 날개,Neon Yellow Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_wing_neon_green,네온 초록색 잠자리 날개,Neon Green Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_black,검은색 잠자리 허물,Black Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_red,빨간색 잠자리 허물,Red Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_orange,주황색 잠자리 허물,Orange Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_yellow,노란색 잠자리 허물,Yellow Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_green,초록색 잠자리 허물,Green Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_blue,파란색 잠자리 허물,Blue Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_purple,보라색 잠자리 허물,Purple Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_neon_yellow,네온 노란색 잠자리 허물,Neon Yellow Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_neon_green,네온 초록색 잠자리 허물,Neon Green Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_black,검은색 잠자리의 정수,Black Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_red,빨간색 잠자리의 정수,Red Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_orange,주황색 잠자리의 정수,Orange Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_yellow,노란색 잠자리의 정수,Yellow Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_green,초록색 잠자리의 정수,Green Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_blue,파란색 잠자리의 정수,Blue Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_purple,보라색 잠자리의 정수,Purple Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_neon_yellow,네온 노란색 잠자리의 정수,Neon Yellow Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_neon_green,네온 초록색 잠자리의 정수,Neon Green Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_but_ess_neon_green,네온 초록색 나비의 정수,Neon Green Butterfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
raw_ins_lfl_neon_green,네온 초록색 장수파리,Neon Green Longfly,Raw,Insect,,,bugs.png,,,,,,
proc_alch_lfl_wing_neon_green,네온 초록색 장수파리 날개,Neon Green Longfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_shl_neon_green,네온 초록색 장수파리 허물,Neon Green Longfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_lfl_ess_neon_green,네온 초록색 장수파리의 정수,Neon Green Longfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
raw_ins_dfl_neon_green,네온 초록색 잠자리,Neon Green Dragonfly,Raw,Insect,,,bugs.png,,,,,,
proc_alch_dfl_wing_neon_green,네온 초록색 잠자리 날개,Neon Green Dragonfly Wings,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_shl_neon_green,네온 초록색 잠자리 허물,Neon Green Dragonfly Shell,Processed,Alchemy,,,bugs.png,,,,,,
proc_alch_dfl_ess_neon_green,네온 초록색 잠자리의 정수,Neon Green Dragonfly Essence,Processed,Alchemy,,,bugs.png,,,,,,
